suite,method,order,n,m,seed,trial,measurement,operation,time_ms,peak_kib,correct,total_dfns,python_version,platform,commit_sha,timestamp_utc
m-scaling,proposed,lex2,10,500,22660875,28,timing,unrank,1.862173000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,28,timing,rank,2.115933000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,29,timing,unrank,1.962513000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,29,timing,rank,2.763101000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,30,timing,unrank,1.845391000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,30,timing,rank,2.233612000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,31,timing,unrank,2.100240000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,31,timing,rank,2.539729000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,32,timing,unrank,2.604108000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,32,timing,rank,2.206420000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,33,timing,unrank,1.828951000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,33,timing,rank,1.822175000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,34,timing,unrank,2.512416000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,34,timing,rank,2.477207000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,35,timing,unrank,2.011696000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,35,timing,rank,2.465633000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,36,timing,unrank,1.828119000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,36,timing,rank,2.599924000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,37,timing,unrank,1.493018000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,37,timing,rank,2.016012000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,38,timing,unrank,1.878385000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,38,timing,rank,2.095617000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,39,timing,unrank,2.140050000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,39,timing,rank,3.198456000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,40,timing,unrank,1.784217000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,40,timing,rank,1.892899000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,41,timing,unrank,1.881564000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,41,timing,rank,2.700427000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,42,timing,unrank,1.717822000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,42,timing,rank,2.005628000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,43,timing,unrank,1.960759000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,43,timing,rank,2.235186000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,44,timing,unrank,2.205450000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,44,timing,rank,1.834642000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,45,timing,unrank,1.700359000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,45,timing,rank,1.903410000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,46,timing,unrank,1.923875000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,46,timing,rank,2.614102000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,47,timing,unrank,2.028649000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,47,timing,rank,1.919736000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,48,timing,unrank,1.793107000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,48,timing,rank,2.049862000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,49,timing,unrank,1.708651000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,49,timing,rank,3.414733000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,50,timing,unrank,1.760083000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,50,timing,rank,2.246790000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,51,timing,unrank,2.097311000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,51,timing,rank,3.500953000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,52,timing,unrank,1.959226000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,52,timing,rank,2.200990000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,53,timing,unrank,1.946607000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,53,timing,rank,2.572671000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,54,timing,unrank,2.191935000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,54,timing,rank,2.128791000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,55,timing,unrank,1.887606000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,55,timing,rank,2.223547000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,56,timing,unrank,2.271044000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,56,timing,rank,3.658563000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,57,timing,unrank,1.917214000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,57,timing,rank,2.292792000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,58,timing,unrank,2.375267000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,58,timing,rank,3.954283000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,59,timing,unrank,3.783177000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,59,timing,rank,4.807819000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,60,timing,unrank,2.691115000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,60,timing,rank,3.281972000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,61,timing,unrank,3.443330000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,61,timing,rank,3.706967000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,62,timing,unrank,3.417891000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,62,timing,rank,4.008905000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,63,timing,unrank,3.249925000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,63,timing,rank,3.742968000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,64,timing,unrank,3.200519000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,64,timing,rank,3.605400000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,65,timing,unrank,3.771890000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,65,timing,rank,5.032330000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,66,timing,unrank,3.564453000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,66,timing,rank,3.368801000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,67,timing,unrank,3.974421000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,67,timing,rank,3.524170000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,68,timing,unrank,1.919945000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,68,timing,rank,3.098050000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,69,timing,unrank,4.149057000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,69,timing,rank,5.006633000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,70,timing,unrank,3.526128000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,70,timing,rank,4.410351000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,71,timing,unrank,2.203880000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,71,timing,rank,4.169902000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,72,timing,unrank,2.606757000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,72,timing,rank,2.846812000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,73,timing,unrank,2.910059000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,73,timing,rank,2.395056000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,74,timing,unrank,1.764983000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,74,timing,rank,2.139900000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,75,timing,unrank,1.931991000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,75,timing,rank,2.713948000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,76,timing,unrank,2.079966000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,76,timing,rank,2.317264000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,77,timing,unrank,1.882691000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,77,timing,rank,2.994423000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,78,timing,unrank,1.365170000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,78,timing,rank,1.614657000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,79,timing,unrank,2.250276000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,79,timing,rank,3.044324000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,80,timing,unrank,3.188836000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,80,timing,rank,2.317216000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,81,timing,unrank,2.073382000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,81,timing,rank,2.479885000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,82,timing,unrank,4.633004000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,82,timing,rank,3.223577000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,83,timing,unrank,2.315917000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,83,timing,rank,3.260332000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,84,timing,unrank,2.280894000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,84,timing,rank,2.555089000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,85,timing,unrank,3.172495000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,85,timing,rank,3.467223000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,86,timing,unrank,2.173511000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,86,timing,rank,2.607452000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,87,timing,unrank,2.085241000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,87,timing,rank,2.707274000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,88,timing,unrank,1.779103000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,88,timing,rank,1.940077000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,89,timing,unrank,1.982658000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,89,timing,rank,2.067873000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,90,timing,unrank,2.638717000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,90,timing,rank,2.339448000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,91,timing,unrank,1.838264000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,91,timing,rank,2.127362000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
m-scaling,proposed,lex2,10,500,22660875,92,timing,unrank,1.669577000,,True,285359900782045257768600,3.12.3,Linux-6.8.0-138-generic-x86_64-with-glibc2.39,unknown,2026-09-04T15:33:26.666232+00:00
